time_s,x_m,y_m,speed_mps,speed_kph,yaw_deg,yaw_rate_deg_s,roll_deg,pitch_deg,fl_steer_deg,fr_steer_deg,fl_fx_n,fr_fx_n,fl_fy_n,fr_fy_n
1.67,0.005170023463073241,-0.3700495692997529,0.014231584197180694,0.0512337031098505,3.5591758410422862,-0.12014575261911394,-1.0054339240297197,-0.03806831083656172,-97.9999617863253,-60.00002571454079,-6657.1275433947085,-5708.219855735882,6657.1275433947085,-5708.219855735882
1.68,0.00549898032333959,-0.3694002078390786,0.07248173092441261,0.2609342313278854,3.5165971373942915,-4.261186281941361,-0.8883348539424756,-0.04033215384657385,60.00002571454079,97.9999617863253,6643.049813229041,5643.288227618519,-6643.049813229041,5643.288227618519
1.69,0.005015425170191262,-0.3685256068304804,0.09966770743961217,0.35880374678260385,3.4533088449468505,-6.340889163335714,-0.718699367278212,-0.04860250967307926,-97.9999617863253,-60.00002571454079,-6465.253672322779,5837.482442147256,-6465.253672322779,-5837.482442147256
1.7,0.0056826296342201675,-0.36741860806693705,0.12909409492429577,0.46473874172746477,3.3561770574987966,-9.698536333948361,-0.5274873530289814,-0.037541044829923785,60.00002571454079,97.9999617863253,6104.0525651645285,-6159.8073106777665,-6104.0525651645285,-6159.8073106777665
1.71,0.0060776584350591386,-0.36585435384909437,0.1612364704027268,0.5804512934498165,3.2657088124375306,-9.06408168319661,-0.32797662757955715,-0.05670464436341768,-97.9999617863253,-60.00002571454079,-5692.450315675484,6473.671838064584,-5692.450315675484,6473.671838064584
1.72,0.006564216161083364,-0.36419039550640614,0.1733431480286812,0.6240353329032523,3.1839092384533663,-8.186582464624088,-0.09451576048670461,-0.06851946767038607,60.00002571454079,97.9999617863253,5471.147378527548,-6702.034533217176,5471.147378527548,-6702.034533217176
1.73,0.0064877868498909065,-0.3631350252345113,0.10584277278062265,0.3810339820102416,3.1328426783121412,-5.109106099217544,0.1315252767839839,-0.08343623104016801,-97.9999617863253,-60.00002571454079,-5308.514982448238,6730.19399193753,-5308.514982448238,-6730.19399193753
1.74,0.007209453918759284,-0.36240143079758697,0.10294834643842649,0.37061404717833535,3.0756199645276827,-5.7221934162039245,0.28972422724152525,-0.08368374493709563,60.00002571454079,97.9999617863253,5185.343350869399,-6689.527873465934,-5185.343350869399,-6689.527873465934
1.75,0.0074081149055280765,-0.36198459952623885,0.0462250579484038,0.16641020861425368,3.0249930458969057,-5.052421564165862,0.402396274081153,-0.10385566479508872,-97.9999617863253,-60.00002571454079,-5128.685013117657,6629.855663307666,-5128.685013117657,-6629.855663307666
1.76,0.007904824782625545,-0.3616646551763958,0.05911540919054396,0.21281547308595827,2.99397965453726,-3.097200623244874,0.4775618403871236,-0.10963223439928699,60.00002571454079,97.9999617863253,5316.88031303229,-6558.218723135706,5316.88031303229,-6558.218723135706
1.77,0.007841807987846339,-0.36160146427577544,0.008940545312294336,0.03218596312425961,2.970293130106316,-2.3574411273319797,0.5308907443669592,-0.12297931946577095,-97.9999617863253,-60.00002571454079,-5526.739698379705,6450.346280886725,-5526.739698379705,-6450.346280886725
1.78,0.008459237874118225,-0.36151257958063304,0.062386640641983335,0.22459190631114,2.9740740576626843,0.37650537098854686,0.5541385889124181,-0.12128458482309715,60.00002571454079,97.9999617863253,5758.068103131885,-6375.132500132842,5758.068103131885,-6375.132500132842
1.79,0.008492476474919356,-0.3616304582570497,0.012225536199821497,0.044011930319357385,2.985509069673651,1.1578177472618187,0.5692637749799211,-0.13614551513581158,-97.9999617863253,-60.00002571454079,-5881.139720039498,6333.225256714884,-5881.139720039498,-6333.225256714884
1.8,0.008426483883008297,-0.36197577974218326,0.03512105441553199,0.12643579589591517,2.9583582659664796,-2.7170774567039517,0.5631421223309769,-0.1339928423506387,60.00002571454079,97.9999617863253,5996.479289965259,-6336.145128157734,-5996.479289965259,6336.145128157734
1.81,0.008614400396652028,-0.36211552785140105,0.023398131929917274,0.08423327494770219,2.980343202794041,2.193774040961916,0.533352532994033,-0.1293050178798206,-97.9999617863253,-60.00002571454079,-5989.87158586126,6326.690106390531,-5989.87158586126,6326.690106390531
1.82,0.008703937140668793,-0.3624721514611801,0.036721147083314025,0.13219612949993048,2.9629719300755495,-1.736076390143997,0.5195295515411743,-0.13034834627792424,60.00002571454079,97.9999617863253,6026.36612217776,-6323.516529136093,-6026.36612217776,6323.516529136093
1.83,0.009039118195916193,-0.362452266426681,0.03359500071648866,0.12094200257935918,2.9817900812205607,1.879471025526795,0.48333341627623727,-0.1278538444278967,-97.9999617863253,-60.00002571454079,-6091.293662176974,6274.246186958971,-6091.293662176974,6274.246186958971
1.84,0.008761754989447701,-0.3623657538166869,0.029060644974740774,0.1046183219090668,2.992060979624816,1.030100584492124,0.47928047831015713,-0.13146926519803032,60.00002571454079,97.9999617863253,6106.934916565518,-6245.743385347887,6106.934916565518,6245.743385347887
1.85,0.009198854059050417,-0.3623110566560735,0.044078425110360434,0.15868233039729757,2.974672497852677,-1.7494341976814551,0.4806460213574876,-0.1187358163434572,-97.9999617863253,-60.00002571454079,-6124.514512077282,6191.90214208254,6124.514512077282,-6191.90214208254
1.86,0.009023856480450988,-0.36219348780684557,0.02111555013464516,0.07601598048472258,2.9488317974771685,-2.5792553040476838,0.4732471212481546,-0.1243603220307181,60.00002571454079,97.9999617863253,6067.989093512676,-6209.202908696363,6067.989093512676,6209.202908696363
1.87,0.008723307073716182,-0.3625104947676792,0.04360077856279159,0.15696280282604974,2.9383853530713746,-1.0534615019878792,0.4724873913313134,-0.11363930920521709,-97.9999617863253,-60.00002571454079,6028.734472083198,6297.728028026501,-6028.734472083198,6297.728028026501
1.8800000000000001,0.008687120955488542,-0.3622837140421396,0.023052039601776673,0.08298734256639603,2.9361453766960035,-0.23523032286562592,0.430873725661527,-0.10000816475657234,60.00002571454079,97.9999617863253,-5995.233907662374,6300.090284736584,5995.233907662374,-6300.090284736584
1.8900000000000001,0.00926683533648424,-0.3615098755357879,0.09677329597232344,0.3483838655003644,2.8970307942419393,-3.9160994593286165,0.4377700420059582,-0.09368141720096042,-97.9999617863253,-60.00002571454079,6005.490947025112,-6331.253738519303,6005.490947025112,6331.253738519303
1.9000000000000001,0.009709191241802468,-0.360274293624747,0.13134716191881754,0.47284978290774315,2.8579175811581634,-3.9041009915417186,0.48556994102833545,-0.10297526563066794,60.00002571454079,97.9999617863253,-6098.531437805535,6265.675957929833,6098.531437805535,-6265.675957929833
1.9100000000000001,0.00893996320418177,-0.35933707284650857,0.12133439848717956,0.4368038345538464,2.814637240194442,-4.323394362366049,0.5686032802765364,-0.10825843153892029,-97.9999617863253,-60.00002571454079,6100.049962736053,-6263.750137625356,-6100.049962736053,-6263.750137625356
1.92,0.008780646024419522,-0.3584443532203793,0.09080903343064094,0.3269125203503074,2.7798055321800295,-3.50777810946065,0.6218069751069119,-0.08328316585916153,60.00002571454079,97.9999617863253,-5908.826028396564,6319.0077200383685,-5908.826028396564,-6319.0077200383685
1.93,0.008816839229676179,-0.3575526092917709,0.08937013537703986,0.3217324873573435,2.740080751926441,-3.980449006341718,0.6636157209171314,-0.07571881420754571,-97.9999617863253,-60.00002571454079,5653.923808645718,-6441.478568340739,5653.923808645718,6441.478568340739
1.94,0.008974761054485941,-0.35639388656270454,0.11708582088026638,0.421508955168959,2.737072198263099,-0.30431071692971573,0.698387257427623,-0.07271778958440848,60.00002571454079,97.9999617863253,-5644.736398128277,6570.268829657492,5644.736398128277,-6570.268829657492
1.95,0.008263351920346083,-0.35552528726326965,0.11238020942076521,0.4045687539147548,2.7190488333699387,-1.8022165849639122,0.7483744429344571,-0.07270512470876324,-97.9999617863253,-60.00002571454079,5735.067348994522,-6602.270873682011,-5735.067348994522,-6602.270873682011
1.96,0.008161242865635191,-0.35468315008250845,0.08495429234106583,0.305835452427837,2.710295298936107,-0.9033700142232888,0.765687005227839,-0.05119723332704547,60.00002571454079,97.9999617863253,-5827.799132425491,6544.0908903980635,-5827.799132425491,-6544.0908903980635
1.97,0.0077584917107867,-0.35419651864297247,0.06324675603262747,0.2276883217174589,2.6644006139168632,-4.5954551656460465,0.7717365875226295,-0.04640928650984254,-97.9999617863253,-60.00002571454079,5823.164826419919,-6472.686971586359,5823.164826419919,-6472.686971586359
1.98,0.0074510577818151635,-0.35348233161885095,0.07785915923259495,0.28029297323734187,2.656553134384415,-0.8016449171884595,0.7410586276925419,-0.03381110904398425,60.00002571454079,97.9999617863253,-5920.798059140514,6430.171743045206,5920.798059140514,-6430.171743045206
1.99,0.007938116792204662,-0.3529237265484664,0.07418544655333727,0.26706760759201414,2.6732769313735245,1.6615002519563227,0.727463786657893,-0.025507686700698032,-97.9999617863253,-60.00002571454079,5976.266263202718,-6391.070970193612,5976.266263202718,6391.070970193612
2.0,0.0077878600437111135,-0.35283216840260917,0.017642293205932604,0.06351225554135738,2.692216304223563,1.9086933748910884,0.6908111883789837,-0.037250426385469396,60.00002571454079,97.9999617863253,-6067.08777523167,6334.746216663,-6067.08777523167,6334.746216663
2.0100000000000002,0.007917166842842247,-0.3532421416788316,0.04291277627373111,0.154485994585432,2.7029697030642095,1.0686338152927168,0.6126262484125894,-0.03175330369421877,-97.9999617863253,-60.00002571454079,6101.808010595115,-6327.558261833553,6101.808010595115,-6327.558261833553
2.02,0.007716755907503179,-0.35292339379204213,0.03769329585330196,0.13569586507188705,2.7397957511762447,3.685106235934325,0.49040075339365014,-0.034290211238265124,60.00002571454079,97.9999617863253,6079.63561146798,6224.13149176254,6079.63561146798,6224.13149176254
2.0300000000000002,0.007901824552954125,-0.3521333658287789,0.08117840510794275,0.2922422583885939,2.7627795640709016,2.294217781173841,0.43901209474421843,-0.029524575235016785,-97.9999617863253,-60.00002571454079,-6117.521326872303,-6090.392640634201,6117.521326872303,-6090.392640634201
2.04,0.007934686203886838,-0.35092511152703487,0.12091711931784109,0.4353016295442279,2.7694957284641344,0.6756216130571883,0.4262870789665178,-0.03477765381629396,60.00002571454079,97.9999617863253,6223.1181882607825,5870.747154782481,-6223.1181882607825,5870.747154782481
2.05,0.008373827118211307,-0.34991459631537797,0.11022819832519797,0.3968215139707127,2.751045913983042,-1.843878809839743,0.4498996613832007,-0.036190594174150124,-97.9999617863253,-60.00002571454079,-6255.770638949665,5916.226963007043,6255.770638949665,-5916.226963007043
2.06,0.008552357731504789,-0.3490007611187452,0.09315703587376976,0.33536532914557116,2.728130109109048,-2.2826704506071795,0.45180495267630055,-0.047447299374075325,60.00002571454079,97.9999617863253,6159.582008702067,-6097.043184384851,6159.582008702067,6097.043184384851
2.07,0.008146211361673874,-0.3482887652832812,0.08200307353700041,0.29521106473320147,2.7136086444883283,-1.448934269950936,0.4462396537913916,-0.051463006478414834,-97.9999617863253,-60.00002571454079,-5981.367092878126,6347.166212599937,-5981.367092878126,-6347.166212599937
2.08,0.008979861403439699,-0.3477960621123858,0.09685842188368356,0.34869031878126083,2.69804032476914,-1.565384919520861,0.42396801049028315,-0.04041974515340586,60.00002571454079,97.9999617863253,5865.620191058789,-6409.035078751147,-5865.620191058789,-6409.035078751147
2.09,0.009230565021599748,-0.3475006917707279,0.03877095073231169,0.13957542263632208,2.6894747477902023,-0.8416196830826553,0.37504260134927886,-0.060575444968522456,-97.9999617863253,-60.00002571454079,-5868.670850499895,6359.732429006012,-5868.670850499895,-6359.732429006012
2.1,0.008808561244713013,-0.3467651945709112,0.08482157161170516,0.3053576578021386,2.642243174946146,-4.7208260876186365,0.3104480739371443,-0.06397825645462799,60.00002571454079,97.9999617863253,6000.7772227027845,-6284.041897187908,6000.7772227027845,6284.041897187908
